numero_processo,numero_cnj,classe_codigo,classe_nome,assuntos,data_ajuizamento,ultima_atualizacao,qtd_movimentos,grau,formato,link_consulta
50206671020244025101,5020667-10.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Crimes contra o Meio Ambiente e o Patrimônio Genético,2024-04-02,2024-07-05T21:40:38.872000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50211313420244025101,5021131-34.2024.4.02.5101,327,Embargos de Terceiro Criminal,Furto ,2024-04-03,2025-11-13T18:01:35.847000Z,14,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50219281020244025101,5021928-10.2024.4.02.5101,307,Habeas Corpus Criminal,Estelionato,2024-04-05,2024-07-05T22:14:11.137000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50219731420244025101,5021973-14.2024.4.02.5101,1717,Alienação de Bens do Acusado,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2024-04-05,2026-08-20T23:29:56.077000Z,40,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50231077620244025101,5023107-76.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Fato Atípico,2024-04-10,2024-07-05T22:15:44.166000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50231259720244025101,5023125-97.2024.4.02.5101,278,Termo Circunstanciado,Ameaça ,2024-04-10,2026-06-13T14:00:58.131000Z,11,JE,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50232099820244025101,5023209-98.2024.4.02.5101,327,Embargos de Terceiro Criminal,"""Lavagem"" ou Ocultação de Bens, Direitos ou Valores Oriundos de Corrupção",2024-04-10,2026-06-13T13:54:46.726000Z,19,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50238066720244025101,5023806-67.2024.4.02.5101,313,Pedido de Prisão Preventiva,"Estelionato Majorado ; Falsificação de documento público; Promoção, constituição, financiamento ou integração de Organização Criminosa; Uso de documento falso ",2024-04-12,2025-08-16T02:44:34.672000Z,34,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50242232020244025101,5024223-20.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Furto Qualificado ,2024-04-15,2024-09-26T21:00:20.252000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50244293420244025101,5024429-34.2024.4.02.5101,14678,Acordo de Não Persecução Penal,Crimes contra as Telecomunicações,2024-04-16,2025-10-14T12:09:58.948000Z,16,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50247480220244025101,5024748-02.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Fraude processual,2024-04-17,2024-07-05T21:44:19.732000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50248147920244025101,5024814-79.2024.4.02.5101,326,Restituição de Coisas Apreendidas,Corrupção passiva ,2024-04-17,2025-04-14T14:32:17.836000Z,15,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50248433220244025101,5024843-32.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Crimes contra o Meio Ambiente e o Patrimônio Genético,2024-04-17,2024-09-26T20:53:15.114000Z,7,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50248728220244025101,5024872-82.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Desobediência ,2024-04-17,2024-07-05T21:42:31.007000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50253750620244025101,5025375-06.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Falso testemunho ou falsa perícia ,2024-04-18,2024-07-05T21:42:32.501000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50257579620244025101,5025757-96.2024.4.02.5101,326,Restituição de Coisas Apreendidas,Corrupção passiva ,2024-04-20,2025-08-16T02:41:42.277000Z,13,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50276598420244025101,5027659-84.2024.4.02.5101,283,Ação Penal - Procedimento Ordinário,Crimes de Tráfico Ilícito e Uso Indevido de Drogas,2024-04-29,2025-09-13T16:10:43.460000Z,25,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50276615420244025101,5027661-54.2024.4.02.5101,283,Ação Penal - Procedimento Ordinário,Desacato ,2024-04-29,2025-06-14T05:43:52.785000Z,15,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50286635920244025101,5028663-59.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Crimes de Tráfico Ilícito e Uso Indevido de Drogas,2024-05-02,2024-09-26T21:04:44.568000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50289459720244025101,5028945-97.2024.4.02.5101,280,Auto de Prisão em Flagrante,Contrabando ou descaminho ,2024-05-03,2024-07-05T22:12:52.583000Z,4,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50289701320244025101,5028970-13.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Estelionato Majorado ,2024-05-03,2024-09-26T20:40:46.121000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50291182420244025101,5029118-24.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Desacato ,2024-05-03,2024-07-05T22:14:01.096000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50293149120244025101,5029314-91.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Contrabando ou descaminho ,2024-05-06,2024-09-26T20:53:51.243000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50294802620244025101,5029480-26.2024.4.02.5101,309,Pedido de Busca e Apreensão Criminal,Corrupção passiva ; Peculato,2024-05-06,2026-09-15T22:54:09.056000Z,26,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50295244520244025101,5029524-45.2024.4.02.5101,313,Pedido de Prisão Preventiva,Corrupção passiva ; Peculato,2024-05-06,2025-06-14T06:08:48.276000Z,27,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50295764120244025101,5029576-41.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Contrabando ou descaminho ,2024-05-06,2024-09-26T21:03:59.423000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50300025320244025101,5030002-53.2024.4.02.5101,14678,Acordo de Não Persecução Penal,Peculato,2024-05-08,2026-08-21T00:08:15.741000Z,12,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50305317220244025101,5030531-72.2024.4.02.5101,1727,Petição Criminal,"""Lavagem"" ou Ocultação de Bens, Direitos ou Valores Oriundos de Corrupção",2024-05-09,2024-09-26T21:04:47.064000Z,7,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50307854520244025101,5030785-45.2024.4.02.5101,283,Ação Penal - Procedimento Ordinário,Crimes contra a Ordem Tributária,2024-05-10,2026-09-15T22:53:43.898000Z,32,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50309092820244025101,5030909-28.2024.4.02.5101,283,Ação Penal - Procedimento Ordinário,Uso de documento falso ,2024-05-10,2026-06-13T14:08:52.709000Z,19,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50313094220244025101,5031309-42.2024.4.02.5101,10944,Ação Penal - Procedimento Sumaríssimo,Ameaça ,2024-05-13,2025-01-13T18:44:26.865000Z,22,JE,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50319113320244025101,5031911-33.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Contrabando ou descaminho ,2024-05-15,2024-09-26T21:04:00.314000Z,6,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50330225220244025101,5033022-52.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Fato Atípico,2024-05-17,2024-09-26T21:00:17.741000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50331593420244025101,5033159-34.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2024-05-19,2024-09-26T21:00:19.156000Z,9,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50339449320244025101,5033944-93.2024.4.02.5101,278,Termo Circunstanciado,Crimes de Tráfico Ilícito e Uso Indevido de Drogas,2024-05-21,2025-06-14T08:19:47.800000Z,13,JE,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50344879620244025101,5034487-96.2024.4.02.5101,426,Recurso em Sentido Estrito,Crimes contra o Sistema Financeiro Nacional,2024-05-23,2026-06-13T14:16:04.986000Z,7,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50345875120244025101,5034587-51.2024.4.02.5101,283,Ação Penal - Procedimento Ordinário,Tráfico de Drogas e Condutas Afins,2024-05-23,2024-09-26T21:10:49.113000Z,17,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50349910520244025101,5034991-05.2024.4.02.5101,1727,Petição Criminal,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2024-05-24,2025-03-13T20:23:03.965000Z,9,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50350136320244025101,5035013-63.2024.4.02.5101,283,Ação Penal - Procedimento Ordinário,Tráfico de Drogas e Condutas Afins,2024-05-24,2025-12-13T15:17:24.277000Z,18,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50352526720244025101,5035252-67.2024.4.02.5101,283,Ação Penal - Procedimento Ordinário,Crimes ocorridos na investigação da prova,2024-05-27,2026-08-20T23:48:22.531000Z,30,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50352604420244025101,5035260-44.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Crimes de Tráfico Ilícito e Uso Indevido de Drogas,2024-05-27,2024-09-26T20:53:45.482000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50354873420244025101,5035487-34.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Fato Atípico,2024-05-28,2024-09-26T20:50:41.898000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50357211620244025101,5035721-16.2024.4.02.5101,283,Ação Penal - Procedimento Ordinário,Crimes contra a Ordem Tributária,2024-05-28,2026-09-15T22:54:11.754000Z,47,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50359186820244025101,5035918-68.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Crimes contra o Meio Ambiente e o Patrimônio Genético,2024-05-29,2024-09-26T20:54:43.454000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50364227420244025101,5036422-74.2024.4.02.5101,326,Restituição de Coisas Apreendidas,Corrupção passiva ,2024-05-31,2024-09-26T20:41:13.629000Z,7,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50374646120244025101,5037464-61.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,"Impedimento, perturbação ou fraude de concorrência",2024-06-03,2024-09-26T20:53:36.082000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50375347820244025101,5037534-78.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,"Crimes contra a Ordem Tributária; Crimes contra o Sistema Financeiro Nacional; Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2024-06-03,2024-09-26T21:11:37.341000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50376309320244025101,5037630-93.2024.4.02.5101,293,Crimes Ambientais,Crimes contra o Meio Ambiente e o Patrimônio Genético,2024-06-04,2026-08-20T23:45:54.737000Z,20,JE,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50377296320244025101,5037729-63.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Estelionato,2024-06-04,2024-09-26T20:52:29.026000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50381808820244025101,5038180-88.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Tráfico de Drogas e Condutas Afins,2024-06-05,2024-09-26T20:50:17.367000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50381920520244025101,5038192-05.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Atos de Terrorismo,2024-06-05,2024-09-26T20:41:10.406000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50382613720244025101,5038261-37.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Crimes contra a Ordem Tributária,2024-06-05,2024-09-26T20:50:06.751000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50384553720244025101,5038455-37.2024.4.02.5101,426,Recurso em Sentido Estrito,Crimes contra o Sistema Financeiro Nacional,2024-06-06,2025-06-14T05:51:36.252000Z,7,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50384848720244025101,5038484-87.2024.4.02.5101,280,Auto de Prisão em Flagrante,Receptação,2024-06-06,2025-04-14T14:27:12.129000Z,7,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50392963220244025101,5039296-32.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Moeda Falsa / Assimilados,2024-06-10,2025-02-13T20:41:01.435000Z,9,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50393214520244025101,5039321-45.2024.4.02.5101,283,Ação Penal - Procedimento Ordinário,Tráfico de Drogas e Condutas Afins,2024-06-10,2026-06-13T14:32:32.089000Z,22,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50393266720244025101,5039326-67.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Falsificação de documento público,2024-06-10,2024-09-26T21:01:16.508000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50396210720244025101,5039621-07.2024.4.02.5101,355,Carta Precatória Criminal,Suspensão,2024-06-11,2026-06-13T14:13:46.462000Z,12,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50404066620244025101,5040406-66.2024.4.02.5101,1291,Reabilitação,Crimes de Tráfico Ilícito e Uso Indevido de Drogas,2024-06-13,2025-01-13T18:41:59.850000Z,13,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50406639120244025101,5040663-91.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Crimes de Tráfico Ilícito e Uso Indevido de Drogas,2024-06-14,2024-09-26T20:41:24.565000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50409635320244025101,5040963-53.2024.4.02.5101,283,Ação Penal - Procedimento Ordinário,Uso de documento falso ,2024-06-17,2025-06-14T05:48:03.386000Z,18,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50414866520244025101,5041486-65.2024.4.02.5101,1727,Petição Criminal,Crimes Previstos na Legislação Extravagante; Indisponibilidade / Seqüestro de Bens,2024-06-18,2026-08-20T23:32:04.317000Z,22,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50416494520244025101,5041649-45.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Crimes de Tráfico Ilícito e Uso Indevido de Drogas,2024-06-19,2024-09-26T20:52:15.397000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50417049320244025101,5041704-93.2024.4.02.5101,283,Ação Penal - Procedimento Ordinário,Furto Qualificado ,2024-06-19,2026-06-13T14:09:46.588000Z,18,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50418910420244025101,5041891-04.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Estelionato; Fraude à execução ,2024-06-19,2024-09-26T21:12:09.395000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50419222420244025101,5041922-24.2024.4.02.5101,280,Auto de Prisão em Flagrante,Receptação,2024-06-19,2024-09-26T21:01:05.243000Z,6,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50419421520244025101,5041942-15.2024.4.02.5101,279,Inquérito Policial,Crimes contra a Ordem Tributária,2024-06-19,2024-09-26T21:03:38.199000Z,5,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50421648020244025101,5042164-80.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Quadrilha ou Bando,2024-06-20,2024-09-26T21:12:33.060000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50421751220244025101,5042175-12.2024.4.02.5101,283,Ação Penal - Procedimento Ordinário,Falsa identidade ; Falsidade ideológica ; Uso de documento falso ,2024-06-20,2026-06-13T14:11:39.124000Z,11,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50423362220244025101,5042336-22.2024.4.02.5101,279,Inquérito Policial,Estelionato; Uso de documento falso ,2024-06-20,2024-10-18T10:06:56.933000Z,6,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50424531320244025101,5042453-13.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Crimes contra o Meio Ambiente e o Patrimônio Genético,2024-06-21,2024-09-26T20:54:00.410000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50424782620244025101,5042478-26.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Crimes de Tráfico Ilícito e Uso Indevido de Drogas,2024-06-21,2024-09-26T20:43:14.636000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50429607120244025101,5042960-71.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Moeda Falsa / Assimilados,2024-06-24,2024-09-26T20:41:03.784000Z,7,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50431434220244025101,5043143-42.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Fato Atípico,2024-06-24,2024-09-26T20:50:43.191000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50432525620244025101,5043252-56.2024.4.02.5101,327,Embargos de Terceiro Criminal,Suspensão,2024-06-25,2024-09-26T21:10:55.104000Z,4,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50436500320244025101,5043650-03.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Ameaça ,2024-06-26,2024-09-26T21:11:48.944000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50436656920244025101,5043665-69.2024.4.02.5101,1727,Petição Criminal,Corrupção passiva ,2024-06-26,2026-08-20T23:47:05.415000Z,15,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50444251820244025101,5044425-18.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Desobediência ; Prevaricação,2024-06-28,2024-09-26T20:51:23.266000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50446348420244025101,5044634-84.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Tráfico de Drogas e Condutas Afins,2024-06-28,2024-09-26T21:01:42.622000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50453744220244025101,5045374-42.2024.4.02.5101,326,Restituição de Coisas Apreendidas,Corrupção passiva ,2024-07-02,2024-09-26T21:12:08.274000Z,7,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50460716320244025101,5046071-63.2024.4.02.5101,279,Inquérito Policial,Contrabando ou descaminho ; Crimes contra as Relações de Consumo,2024-07-04,2026-07-15T06:47:07.740000Z,17,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50461747020244025101,5046174-70.2024.4.02.5101,326,Restituição de Coisas Apreendidas,Estelionato Majorado ,2024-07-04,2024-10-18T10:04:25.096000Z,5,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50463695520244025101,5046369-55.2024.4.02.5101,279,Inquérito Policial,Estelionato; Uso de documento falso ,2024-07-05,2024-09-26T20:50:23.401000Z,7,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50466631020244025101,5046663-10.2024.4.02.5101,326,Restituição de Coisas Apreendidas,"Furto Qualificado ; Promoção, constituição, financiamento ou integração de Organização Criminosa; Uso de documento falso ",2024-07-07,2026-06-13T14:14:41.950000Z,17,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50469108820244025101,5046910-88.2024.4.02.5101,326,Restituição de Coisas Apreendidas,"""Lavagem"" ou Ocultação de Bens, Direitos ou Valores Oriundos de Corrupção; Busca e Apreensão de Bens; Corrupção ativa ",2024-07-08,2024-09-26T20:43:27.534000Z,8,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50487053220244025101,5048705-32.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Estelionato,2024-07-15,2024-09-26T21:11:18.961000Z,3,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50487174620244025101,5048717-46.2024.4.02.5101,426,Recurso em Sentido Estrito,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores; Promoção, constituição, financiamento ou integração de Organização Criminosa",2024-07-15,2024-10-18T11:26:03.693000Z,4,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50492483520244025101,5049248-35.2024.4.02.5101,1733,Procedimento Investigatório Criminal (PIC-MP) ,Ameaça ,2024-07-16,2024-09-26T21:12:27.757000Z,6,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50501412620244025101,5050141-26.2024.4.02.5101,426,Recurso em Sentido Estrito,"Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores",2024-07-18,2026-06-13T14:08:34.423000Z,6,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50509805120244025101,5050980-51.2024.4.02.5101,426,Recurso em Sentido Estrito,Suspensão,2024-07-22,2025-03-13T20:23:25.269000Z,7,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50903434520244025101,5090343-45.2024.4.02.5101,283,Ação Penal - Procedimento Ordinário,"""Lavagem"" ou Ocultação de Bens, Direitos ou Valores Oriundos de Corrupção; Corrupção ativa ; Corrupção passiva ; Crimes da Lei de licitações; Peculato",2024-07-26,2026-08-20T23:23:37.603000Z,24,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50529854620244025101,5052985-46.2024.4.02.5101,283,Ação Penal - Procedimento Ordinário,"""Lavagem"" ou Ocultação de Bens, Direitos ou Valores Oriundos de Corrupção; Corrupção ativa ; Corrupção passiva ; Crimes da Lei de licitações; Peculato",2024-07-26,2026-08-20T23:30:45.004000Z,68,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50364463420264025101,5036446-34.2026.4.02.5101,283,Ação Penal - Procedimento Ordinário,"""Lavagem"" ou Ocultação de Bens, Direitos ou Valores Oriundos de Corrupção; Corrupção ativa ; Corrupção passiva ; Crimes da Lei de licitações; Peculato",2024-07-26,2026-08-20T23:47:43.685000Z,6,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50541278520244025101,5054127-85.2024.4.02.5101,426,Recurso em Sentido Estrito,Suspensão,2024-07-29,2024-10-18T10:08:58.698000Z,4,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
50545842020244025101,5054584-20.2024.4.02.5101,426,Recurso em Sentido Estrito,Suspensão,2024-07-30,2024-09-26T20:51:10.452000Z,4,G1,Eletrônico,https://eproc.jfrj.jus.br/eproc/externo_controlador.php?acao=processo_consulta_publica
