numero_processo,numero_cnj,classe_codigo,classe_nome,assuntos,data_ajuizamento,ultima_atualizacao,qtd_movimentos,grau,formato,link_consulta
00199711319964047000,0019971-13.1996.4.04.7000,283,Ação Penal - Procedimento Ordinário,Estelionato,1996-12-18,2021-07-29T08:07:21.720000Z,55,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00199711319964047000&selOrigem=TRF&chkMostrarBaixados=1
00202864119964047000,0020286-41.1996.4.04.7000,279,Inquérito Policial,Crimes contra a Fé Pública,1996-12-18,2021-06-12T01:06:16.878000Z,13,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00202864119964047000&selOrigem=TRF&chkMostrarBaixados=1
00066333519974047000,0006633-35.1997.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra a Ordem Tributária,1997-05-02,2021-07-27T07:42:11.448000Z,114,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00066333519974047000&selOrigem=TRF&chkMostrarBaixados=1
00075530919974047000,0007553-09.1997.4.04.7000,329,Seqüestro,Crimes contra a Ordem Tributária,1997-05-16,2021-07-24T14:19:49.627000Z,294,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00075530919974047000&selOrigem=TRF&chkMostrarBaixados=1
50363811620234047000,5036381-16.2023.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra a Ordem Tributária,1997-07-03,2025-06-15T01:51:11.678Z,6,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50363811620234047000&selOrigem=TRF&chkMostrarBaixados=1
00105948119974047000,0010594-81.1997.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra a Ordem Tributária,1997-07-03,2023-07-01T03:13:47.494000Z,57,G1,Físico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00105948119974047000&selOrigem=TRF&chkMostrarBaixados=1
00110607519974047000,0011060-75.1997.4.04.7000,279,Inquérito Policial,Falsificação de documento público; Uso de documento falso ,1997-07-09,2021-07-26T15:42:37.175000Z,39,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00110607519974047000&selOrigem=TRF&chkMostrarBaixados=1
50531027720224047000,5053102-77.2022.4.04.7000,330,Arresto / Hipoteca Legal,Crimes contra o Sistema Financeiro Nacional,1997-07-10,2025-06-14T21:48:43.261Z,37,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50531027720224047000&selOrigem=TRF&chkMostrarBaixados=1
00112702919974047000,0011270-29.1997.4.04.7000,330,Arresto / Hipoteca Legal,Crimes contra o Sistema Financeiro Nacional,1997-07-10,2022-11-01T15:18:19.472000Z,431,G1,Físico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00112702919974047000&selOrigem=TRF&chkMostrarBaixados=1
00114201019974047000,0011420-10.1997.4.04.7000,283,Ação Penal - Procedimento Ordinário,Furto Qualificado ; Peculato,1997-07-14,2021-07-24T05:16:07.535000Z,40,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00114201019974047000&selOrigem=TRF&chkMostrarBaixados=1
00116894919974047000,0011689-49.1997.4.04.7000,283,Ação Penal - Procedimento Ordinário,Moeda Falsa / Assimilados,1997-07-17,2021-07-26T16:38:51.393000Z,42,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00116894919974047000&selOrigem=TRF&chkMostrarBaixados=1
00131557819974047000,0013155-78.1997.4.04.7000,283,Ação Penal - Procedimento Ordinário,Apropriação indébita Previdenciária ; Sonegação de contribuição previdenciária ,1997-08-04,2021-07-25T15:38:52.526000Z,64,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00131557819974047000&selOrigem=TRF&chkMostrarBaixados=1
50267100820194047000,5026710-08.2019.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,1997-08-25,2021-09-02T05:47:46.028000Z,7,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50267100820194047000&selOrigem=TRF&chkMostrarBaixados=1
00145882019974047000,0014588-20.1997.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,1997-08-25,2021-07-25T13:45:45.193000Z,142,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00145882019974047000&selOrigem=TRF&chkMostrarBaixados=1
50026035520234047000,5002603-55.2023.4.04.7000,37,Embargos de Terceiro Cível,Execução Penal e de Medidas Alternativas; Indisponibilidade / Seqüestro de Bens; Medidas Assecuratórias,1997-09-02,2025-06-14T13:13:18.383Z,7,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50026035520234047000&selOrigem=TRF&chkMostrarBaixados=1
00163368719974047000,0016336-87.1997.4.04.7000,283,Ação Penal - Procedimento Ordinário,Falsidade ideológica ; Uso de documento falso ,1997-09-12,2021-07-29T05:47:30.434000Z,59,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00163368719974047000&selOrigem=TRF&chkMostrarBaixados=1
00238396219974047000,0023839-62.1997.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra a Ordem Tributária,1997-11-21,2021-07-29T11:24:58.938000Z,46,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00238396219974047000&selOrigem=TRF&chkMostrarBaixados=1
50564030320204047000,5056403-03.2020.4.04.7000,283,Ação Penal - Procedimento Ordinário,Contrabando ou descaminho ,1998-04-15,2025-06-17T08:40:09.337Z,4,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50564030320204047000&selOrigem=TRF&chkMostrarBaixados=1
00088432519984047000,0008843-25.1998.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes de Tráfico Ilícito e Uso Indevido de Drogas,1998-04-23,2022-05-03T16:44:14.497000Z,104,G1,Físico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00088432519984047000&selOrigem=TRF&chkMostrarBaixados=1
00168431419984047000,0016843-14.1998.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes Previstos na Lei de Estrangeiros; Falsidade ideológica ; Favorecimento pessoal ; Favorecimento real ; Fraude processual,1998-08-06,2021-07-24T01:04:22.546000Z,138,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00168431419984047000&selOrigem=TRF&chkMostrarBaixados=1
00180513319984047000,0018051-33.1998.4.04.7000,283,Ação Penal - Procedimento Ordinário,Apropriação indébita Previdenciária ; Sonegação de contribuição previdenciária ,1998-08-20,2021-07-25T14:27:18.531000Z,182,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00180513319984047000&selOrigem=TRF&chkMostrarBaixados=1
00200918519984047000,0020091-85.1998.4.04.7000,283,Ação Penal - Procedimento Ordinário,"Crimes contra a Ordem Tributária; Crimes contra o Sistema Financeiro Nacional; Crimes de &quot;Lavagem&quot; ou Ocultação de Bens, Direitos ou Valores; Falsidade ideológica ",1998-09-11,2021-07-24T13:11:34.787000Z,321,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00200918519984047000&selOrigem=TRF&chkMostrarBaixados=1
00209171419984047000,0020917-14.1998.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,1998-09-22,2021-07-27T06:19:13.260000Z,411,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00209171419984047000&selOrigem=TRF&chkMostrarBaixados=1
00286087919984047000,0028608-79.1998.4.04.7000,279,Inquérito Policial,Crimes contra a Ordem Tributária,1998-12-07,2021-07-25T16:21:53.545000Z,177,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00286087919984047000&selOrigem=TRF&chkMostrarBaixados=1
00295268319984047000,0029526-83.1998.4.04.7000,37,Embargos de Terceiro Cível,Crimes contra a Ordem Tributária,1998-12-14,2021-07-25T07:13:03.148000Z,113,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00295268319984047000&selOrigem=TRF&chkMostrarBaixados=1
50533755620224047000,5053375-56.2022.4.04.7000,283,Ação Penal - Procedimento Ordinário,"Crimes contra a Segurança Nacional, a Ordem Política e Social",1999-01-12,2025-06-23T07:40:06.664Z,24,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50533755620224047000&selOrigem=TRF&chkMostrarBaixados=1
00013436819994047000,0001343-68.1999.4.04.7000,283,Ação Penal - Procedimento Ordinário,Estelionato; Falsidade ideológica ; Falsificação de documento particular ; Uso de documento falso ,1999-01-20,2022-03-04T21:07:26.057000Z,97,G1,Físico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00013436819994047000&selOrigem=TRF&chkMostrarBaixados=1
50212662320214047000,5021266-23.2021.4.04.7000,330,Arresto / Hipoteca Legal,Crimes contra a Ordem Tributária,1999-02-19,2025-06-15T11:20:08.238Z,6,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50212662320214047000&selOrigem=TRF&chkMostrarBaixados=1
00040839619994047000,0004083-96.1999.4.04.7000,330,Arresto / Hipoteca Legal,Crimes contra a Ordem Tributária,1999-02-19,2021-06-11T21:33:13.014000Z,193,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00040839619994047000&selOrigem=TRF&chkMostrarBaixados=1
00076608219994047000,0007660-82.1999.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,1999-03-29,2021-07-27T18:09:09.765000Z,163,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00076608219994047000&selOrigem=TRF&chkMostrarBaixados=1
00081206919994047000,0008120-69.1999.4.04.7000,283,Ação Penal - Procedimento Ordinário,Apropriação indébita Previdenciária ; Sonegação de contribuição previdenciária ,1999-04-06,2021-07-25T05:46:27.014000Z,94,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00081206919994047000&selOrigem=TRF&chkMostrarBaixados=1
00085719419994047000,0008571-94.1999.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra a Ordem Tributária,1999-04-08,2021-07-24T07:41:30.977000Z,348,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00085719419994047000&selOrigem=TRF&chkMostrarBaixados=1
50239017920184047000,5023901-79.2018.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra a Ordem Tributária,1999-04-08,2025-06-19T18:50:04.227Z,56,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50239017920184047000&selOrigem=TRF&chkMostrarBaixados=1
50253957620184047000,5025395-76.2018.4.04.7000,283,Ação Penal - Procedimento Ordinário,Apropriação indébita Previdenciária ,1999-04-12,2026-09-11T06:06:18.338000Z,174,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50253957620184047000&selOrigem=TRF&chkMostrarBaixados=1
00091816219994047000,0009181-62.1999.4.04.7000,283,Ação Penal - Procedimento Ordinário,Apropriação indébita Previdenciária ,1999-04-12,2021-07-26T17:40:42.799000Z,220,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00091816219994047000&selOrigem=TRF&chkMostrarBaixados=1
00117442919994047000,0011744-29.1999.4.04.7000,283,Ação Penal - Procedimento Ordinário,Apropriação indébita Previdenciária ; Sonegação de contribuição previdenciária ,1999-05-05,2021-07-26T00:53:15.822000Z,110,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00117442919994047000&selOrigem=TRF&chkMostrarBaixados=1
00158235119994047000,0015823-51.1999.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra a Fé Pública,1999-06-10,2021-07-26T14:25:59.887000Z,195,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00158235119994047000&selOrigem=TRF&chkMostrarBaixados=1
50323524920254047000,5032352-49.2025.4.04.7000,283,Ação Penal - Procedimento Ordinário,Apropriação indébita Previdenciária ; Sonegação de contribuição previdenciária ,1999-06-24,2025-07-16T16:20:15.800Z,8,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50323524920254047000&selOrigem=TRF&chkMostrarBaixados=1
00176994119994047000,0017699-41.1999.4.04.7000,283,Ação Penal - Procedimento Ordinário,Apropriação indébita Previdenciária ; Sonegação de contribuição previdenciária ,1999-06-24,2021-07-29T05:10:01.956000Z,138,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00176994119994047000&selOrigem=TRF&chkMostrarBaixados=1
00179298319994047000,0017929-83.1999.4.04.7000,283,Ação Penal - Procedimento Ordinário,Desacato ; Lesão Corporal,1999-06-28,2021-07-28T22:25:24.331000Z,97,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00179298319994047000&selOrigem=TRF&chkMostrarBaixados=1
50233471320194047000,5023347-13.2019.4.04.7000,283,Ação Penal - Procedimento Ordinário,Sonegação de contribuição previdenciária ,1999-06-29,2022-06-05T14:50:41.501000Z,9,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50233471320194047000&selOrigem=TRF&chkMostrarBaixados=1
00189457219994047000,0018945-72.1999.4.04.7000,283,Ação Penal - Procedimento Ordinário,Peculato,1999-07-02,2021-07-25T19:25:13.098000Z,96,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00189457219994047000&selOrigem=TRF&chkMostrarBaixados=1
00213351519994047000,0021335-15.1999.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,1999-07-28,2021-07-25T17:56:53.665000Z,130,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00213351519994047000&selOrigem=TRF&chkMostrarBaixados=1
00215127619994047000,0021512-76.1999.4.04.7000,283,Ação Penal - Procedimento Ordinário,Falsificação de documento público; Uso de documento falso ,1999-07-29,2021-07-26T14:06:56.726000Z,99,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00215127619994047000&selOrigem=TRF&chkMostrarBaixados=1
00314786319994047000,0031478-63.1999.4.04.7000,272,Representação Criminal/Notícia de Crime,Crimes contra a Ordem Tributária,1999-11-23,2021-07-24T01:02:52.401000Z,21,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00314786319994047000&selOrigem=TRF&chkMostrarBaixados=1
50238827320184047000,5023882-73.2018.4.04.7000,283,Ação Penal - Procedimento Ordinário,Estelionato,2000-01-07,2025-06-14T21:47:38.602Z,49,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50238827320184047000&selOrigem=TRF&chkMostrarBaixados=1
00002122420004047000,0000212-24.2000.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra a Fé Pública,2000-01-07,2023-07-04T04:22:07.511000Z,165,G1,Físico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00002122420004047000&selOrigem=TRF&chkMostrarBaixados=1
00002061720004047000,0000206-17.2000.4.04.7000,283,Ação Penal - Procedimento Ordinário,Tráfico Internacional de Pessoas,2000-01-07,2021-07-25T16:55:42.956000Z,328,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00002061720004047000&selOrigem=TRF&chkMostrarBaixados=1
00002287520004047000,0000228-75.2000.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Patrimônio,2000-01-07,2021-07-29T03:35:21.755000Z,252,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00002287520004047000&selOrigem=TRF&chkMostrarBaixados=1
00016291220004047000,0001629-12.2000.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2000-01-26,2021-07-24T10:14:20.022000Z,65,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=00016291220004047000&selOrigem=TRF&chkMostrarBaixados=1
50198257520194047000,5019825-75.2019.4.04.7000,283,Ação Penal - Procedimento Ordinário,Crimes contra o Sistema Financeiro Nacional,2000-01-26,2021-09-01T23:31:42.586000Z,4,G1,Eletrônico,https://www.trf4.jus.br/trf4/controlador.php?acao=consulta_processual_resultado_pesquisa&selForma=NU&txtValor=50198257520194047000&selOrigem=TRF&chkMostrarBaixados=1
